arxiv_id,page,URL,location,Lexicographical Complexity,Spatial Complexity,Representational Complexity,OADS
2001.11605,10.0,http://doi.org/10.3847/0004-637X/825/1/51,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2001.11605,10.0,http://doi.org/10.3847/0067-0049/226/1/3,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2001.11605,10.0,http://doi.org/10.3847/1538-3881/aa5c8a,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2001.11605,10.0,http://doi.org/10.3847/2041-8213/aa9989,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2001.11605,10.0,http://doi.org/10.3847/2515-5172/ab449c,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2001.11605,10.0,http://doi.org/10.3847/2515-5172/ab5f69,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0001-8617-2425,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0001-8923-488X,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0001-9784-6886,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0002-9298-7484,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0003-0250-9911,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0003-2354-0766,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0003-2781-6897,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0003-3257-4490,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,1.0,http://orcid.org/0000-0003-4365-1455,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2001.11605,2.0,https://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2I;old=0;orb=0;cov=0;log=0;cad=0\#elem,Introduction,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments"", URLs with escape characters","split across lines, embedded in footnotes",,TPD
2001.11605,3.0,http://www.eso.org/sci/software/pipelines/muse/muse-pipe-recipes.html,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","embedded in footnotes, split across lines",,TPS
2001.11605,10.0,https://arxiv.org/abs/1909.12144,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,10.0,https://arxiv.org/abs/1910.02547,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,10.0,https://arxiv.org/abs/1910.03222,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,10.0,https://arxiv.org/abs/1910.12785,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,10.0,https://arxiv.org/abs/1910.14004,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,11.0,https://arxiv.org/abs/1911.05902,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,11.0,https://arxiv.org/abs/1912.05318,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,10.0,https://arxiv.org/abs/1912.05422,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,10.0,https://arxiv.org/abs/1912.06161,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,11.0,https://arxiv.org/abs/2001.04865,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2001.11605,10.0,http://www.cbat.eps.harvard.edu/iau/cbet/004600/CBET004691.txt,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
2001.11605,11.0,http://ascl.net/1610.004,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2001.11605,1.0,mailto:michele.t.bannister@gmail.com,Footer,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,,GenURL
2002.0745,5.0,https://lirias.kuleuven.be/retrieve/531418,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
2002.0745,5.0,https://www.esat.kuleuven.be/psi/spraak/downloads/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, URLs with trailing slashes, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,TPD
2002.0745,5.0,https://www.fluent.ai/research/fluent-speech-commands/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes","split across lines, embedded in references",,TPD
2002.07795,9.0,http://images.nvidia.com/content/volta-architecture/pdf/volta-architecture-whitepaper.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
2002.07795,9.0,http://man7.org/linux/man-pages/man8/ld.so.8.html,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2002.07795,9.0,https://docs.nvidia.com/cuda/cuda-compiler-driver-nvcc,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2002.07795,9.0,https://docs.nvidia.com/cuda/cuda-runtime-api,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,TPS
2002.07795,9.0,https://docs.nvidia.com/cuda/pdf/CUDABinaryUtilities.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2002.07795,9.0,https://docs.nvidia.com/cuda/pdf/ptxisa6.4.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2002.07795,9.0,https://docs.nvidia.com/deploy/nvml-api,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2002.07795,9.0,https://github.com/NervanaSystems/maxas,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,Project
2002.07795,7.0,https://github.com/NMSU-PEARL/GPUs-Energy,Conclusions,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in footnotes",,Project
2002.07795,9.0,https://icl.utk.edu/papi,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2002.07795,9.0,https://scholarworks.umass.edu/dissertations_2/1164,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2002.07795,9.0,https://www.techpowerup.com/gpu-specs/geforce-gtx-1080.c2839,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,TPD
2002.07795,9.0,https://www.techpowerup.com/gpu-specs/geforce-gtx-titan-x.c2632,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,TPD
2002.07795,9.0,https://www.techpowerup.com/gpu-specs/titan-rtx.c3311,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,TPD
2002.07898,10.0,https://app.dimensions.ai/details/publication/pub.1061614193,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
2002.07898,10.0,https://doi.org/10.1016/j.patcog.2015.12.005,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2002.07898,10.0,https://doi.org/10.1109/TIP.2006.881969,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2002.07898,10.0,https://hal.archives-ouvertes.fr/hal-02461768,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
2002.08103,1.0,http://arxiv.org/abs/2002.08103v2,Header,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
2002.08103,3.0,https://arxiv.org/abs/2002.08103,Introduction,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,,GenURL
2002.08103,15.0,https://github.com/pmonnin/tcn3r,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in footnotes,,Project
2002.08103,7.0,https://pgxlod.loria.fr,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",embedded in footnotes,,TPD
2002.08103,14.0,https://pgxlod.loria.fr,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",embedded in footnotes,,TPD
2002.08103,14.0,https://pgxo.loria.fr,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",embedded in footnotes,,TPD
2002.0814,1.0,http://arxiv.org/abs/2002.08140v1,Header,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
2002.0814,1.0,http://burst.sci.monash.edu/minbar/,Introduction,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes",embedded in footnotes,,TPD
